,ghsa_id,cve_id,url,html_url,summary,description,type,severity,repository_advisory_url,source_code_location,identifiers_0_value,identifiers_0_type,identifiers_1_value,identifiers_1_type,references,published_at,updated_at,github_reviewed_at,nvd_published_at,withdrawn_at,vulnerabilities_0_package_ecosystem,vulnerabilities_0_package_name,vulnerabilities_0_vulnerable_version_range,vulnerabilities_0_first_patched_version,vulnerabilities_0_vulnerable_functions,cvss_vector_string,cvss_score,cwes_0_cwe_id,cwes_0_name,credits,vulnerabilities_1_package_ecosystem,vulnerabilities_1_package_name,vulnerabilities_1_vulnerable_version_range,vulnerabilities_1_first_patched_version,vulnerabilities_1_vulnerable_functions,vulnerabilities_2_package_ecosystem,vulnerabilities_2_package_name,vulnerabilities_2_vulnerable_version_range,vulnerabilities_2_first_patched_version,vulnerabilities_2_vulnerable_functions,vulnerabilities_3_package_ecosystem,vulnerabilities_3_package_name,vulnerabilities_3_vulnerable_version_range,vulnerabilities_3_first_patched_version,vulnerabilities_3_vulnerable_functions,cwes_1_cwe_id,cwes_1_name,cwes,vulnerabilities_4_package_ecosystem,vulnerabilities_4_package_name,vulnerabilities_4_vulnerable_version_range,vulnerabilities_4_first_patched_version,vulnerabilities_4_vulnerable_functions,vulnerabilities_5_package_ecosystem,vulnerabilities_5_package_name,vulnerabilities_5_vulnerable_version_range,vulnerabilities_5_first_patched_version,vulnerabilities_5_vulnerable_functions,vulnerabilities_6_package_ecosystem,vulnerabilities_6_package_name,vulnerabilities_6_vulnerable_version_range,vulnerabilities_6_first_patched_version,vulnerabilities_6_vulnerable_functions,vulnerabilities_7_package_ecosystem,vulnerabilities_7_package_name,vulnerabilities_7_vulnerable_version_range,vulnerabilities_7_first_patched_version,vulnerabilities_7_vulnerable_functions,vulnerabilities_8_package_ecosystem,vulnerabilities_8_package_name,vulnerabilities_8_vulnerable_version_range,vulnerabilities_8_first_patched_version,vulnerabilities_8_vulnerable_functions,vulnerabilities_9_package_ecosystem,vulnerabilities_9_package_name,vulnerabilities_9_vulnerable_version_range,vulnerabilities_9_first_patched_version,vulnerabilities_9_vulnerable_functions,cwes_2_cwe_id,cwes_2_name,vulnerabilities_10_package_ecosystem,vulnerabilities_10_package_name,vulnerabilities_10_vulnerable_version_range,vulnerabilities_10_first_patched_version,vulnerabilities_10_vulnerable_functions,vulnerabilities_11_package_ecosystem,vulnerabilities_11_package_name,vulnerabilities_11_vulnerable_version_range,vulnerabilities_11_first_patched_version,vulnerabilities_11_vulnerable_functions,vulnerabilities_12_package_ecosystem,vulnerabilities_12_package_name,vulnerabilities_12_vulnerable_version_range,vulnerabilities_12_first_patched_version,vulnerabilities_12_vulnerable_functions,vulnerabilities_2_vulnerable_functions_0,cwes_3_cwe_id,cwes_3_name,cwes_4_cwe_id,cwes_4_name,vulnerabilities_13_package_ecosystem,vulnerabilities_13_package_name,vulnerabilities_13_vulnerable_version_range,vulnerabilities_13_first_patched_version,vulnerabilities_13_vulnerable_functions,vulnerabilities_14_package_ecosystem,vulnerabilities_14_package_name,vulnerabilities_14_vulnerable_version_range,vulnerabilities_14_first_patched_version,vulnerabilities_14_vulnerable_functions
237,GHSA-5xq3-7mw9-wj5p,CVE-2023-2427,https://api.github.com/advisories/GHSA-5xq3-7mw9-wj5p,https://github.com/advisories/GHSA-5xq3-7mw9-wj5p,Cross Site Scripting in thorsten/phpmyfaq,,reviewed,medium,,https://github.com/thorsten/phpmyfaq,GHSA-5xq3-7mw9-wj5p,GHSA,CVE-2023-2427,CVE,,2023-05-05T21:31:11Z,2023-05-20T05:00:58Z,2023-05-05T23:13:48Z,,,composer,thorsten/phpmyfaq,< 3.1.13,3.1.13,[],CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,GHSA-4m7v-wr6v-2mw5,CVE-2023-2531,https://api.github.com/advisories/GHSA-4m7v-wr6v-2mw5,https://github.com/advisories/GHSA-4m7v-wr6v-2mw5,AzuraCast missing brute force prevention,,reviewed,critical,,https://github.com/azuracast/azuracast,GHSA-4m7v-wr6v-2mw5,GHSA,CVE-2023-2531,CVE,,2023-05-05T03:30:22Z,2023-05-11T21:00:20Z,2023-05-05T22:33:46Z,,,composer,azuracast/azuracast,< 0.18.3,0.18.3,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CWE-307,Improper Restriction of Excessive Authentication Attempts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,GHSA-22gj-8qj2-fj46,CVE-2023-30943,https://api.github.com/advisories/GHSA-22gj-8qj2-fj46,https://github.com/advisories/GHSA-22gj-8qj2-fj46,Moodle External Control of File Name or Path vulnerability,,reviewed,medium,,https://github.com/moodle/moodle,GHSA-22gj-8qj2-fj46,GHSA,CVE-2023-30943,CVE,,2023-05-02T21:31:48Z,2023-05-11T14:01:43Z,2023-05-02T23:13:25Z,,,composer,moodle/moodle,< 4.2.0-rc2,4.2.0-rc2,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,5.3,CWE-73,External Control of File Name or Path,,,,,,,,,,,,,,,,,CWE-610,Externally Controlled Reference to a Resource in Another Sphere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,GHSA-7mmc-22g7-3xq2,CVE-2023-30944,https://api.github.com/advisories/GHSA-7mmc-22g7-3xq2,https://github.com/advisories/GHSA-7mmc-22g7-3xq2,Moodle SQL Injection vulnerability,,reviewed,high,,https://github.com/moodle/moodle,GHSA-7mmc-22g7-3xq2,GHSA,CVE-2023-30944,CVE,,2023-05-02T21:31:48Z,2023-05-11T14:02:46Z,2023-05-02T23:13:30Z,,,composer,moodle/moodle,< 4.2.0-rc2,4.2.0-rc2,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,7.3,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,GHSA-f8hp-grmr-pp7j,CVE-2023-29918,https://api.github.com/advisories/GHSA-f8hp-grmr-pp7j,https://github.com/advisories/GHSA-f8hp-grmr-pp7j,RosarioSIS vulnerable to CSV Injection,,reviewed,medium,,https://github.com/francoisjacquet/rosariosis,GHSA-f8hp-grmr-pp7j,GHSA,CVE-2023-29918,CVE,,2023-05-02T18:30:20Z,2023-05-10T00:34:44Z,2023-05-02T23:13:23Z,,,composer,francoisjacquet/rosariosis,<= 10.8.4,,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,CWE-1236,Improper Neutralization of Formula Elements in a CSV File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,GHSA-g2mc-fqqc-hxg3,CVE-2023-30855,https://api.github.com/advisories/GHSA-g2mc-fqqc-hxg3,https://github.com/advisories/GHSA-g2mc-fqqc-hxg3,Pimcore Path Traversal Vulnerability in AdminBundle/Controller/Reports/CustomReportController.php,,reviewed,medium,https://api.github.com/repos/pimcore/pimcore/security-advisories/GHSA-g2mc-fqqc-hxg3,https://github.com/pimcore/pimcore,GHSA-g2mc-fqqc-hxg3,GHSA,CVE-2023-30855,CVE,,2023-05-02T16:43:08Z,2023-05-09T16:38:38Z,2023-05-02T16:43:08Z,,,composer,pimcore/pimcore,< 10.5.18,10.5.18,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,6.5,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,GHSA-xr9h-p2rc-rpqm,CVE-2023-30860,https://api.github.com/advisories/GHSA-xr9h-p2rc-rpqm,https://github.com/advisories/GHSA-xr9h-p2rc-rpqm,"WWBN/AVideo stored XSS vulnerability leads to takeover of any user's account, including admin's account",,reviewed,high,https://api.github.com/repos/WWBN/AVideo/security-advisories/GHSA-xr9h-p2rc-rpqm,https://github.com/WWBN/AVideo,GHSA-xr9h-p2rc-rpqm,GHSA,CVE-2023-30860,CVE,,2023-05-01T22:30:28Z,2023-05-09T16:37:25Z,2023-05-01T22:30:28Z,,,composer,wwbn/avideo,< 12.4,12.4,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,8.0,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,GHSA-9xg6-75mh-7x3f,CVE-2023-2361,https://api.github.com/advisories/GHSA-9xg6-75mh-7x3f,https://github.com/advisories/GHSA-9xg6-75mh-7x3f,Cross-site Scripting (XSS) in pimcore,,reviewed,medium,https://api.github.com/repos/pimcore/pimcore/security-advisories/GHSA-9xg6-75mh-7x3f,https://github.com/pimcore/pimcore,GHSA-9xg6-75mh-7x3f,GHSA,CVE-2023-2361,CVE,,2023-05-01T13:43:38Z,2023-05-10T00:40:40Z,2023-05-01T13:43:38Z,,,composer,pimcore/pimcore,< 10.5.21,10.5.21,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,GHSA-r69v-q48g-3966,CVE-2023-2429,https://api.github.com/advisories/GHSA-r69v-q48g-3966,https://github.com/advisories/GHSA-r69v-q48g-3966,phpMyFAQ Improper Access Control vulnerability,,reviewed,medium,,https://github.com/thorsten/phpmyfaq,GHSA-r69v-q48g-3966,GHSA,CVE-2023-2429,CVE,,2023-04-30T03:30:26Z,2023-05-09T20:53:09Z,2023-05-01T22:30:43Z,,,composer,thorsten/phpmyfaq,< 3.1.13,3.1.13,[],CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:H/A:L,6.6,CWE-284,Improper Access Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,GHSA-8595-6653-96p2,CVE-2023-2428,https://api.github.com/advisories/GHSA-8595-6653-96p2,https://github.com/advisories/GHSA-8595-6653-96p2,phpMyFAQ vulnerable to Stored Cross-site Scripting,,reviewed,medium,,https://github.com/thorsten/phpmyfaq,GHSA-8595-6653-96p2,GHSA,CVE-2023-2428,CVE,,2023-04-30T03:30:25Z,2023-05-10T00:42:10Z,2023-05-01T22:30:37Z,,,composer,thorsten/phpmyfaq,< 3.1.13,3.1.13,[],CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,GHSA-ph6g-6v8w-8p6m,CVE-2023-28821,https://api.github.com/advisories/GHSA-ph6g-6v8w-8p6m,https://github.com/advisories/GHSA-ph6g-6v8w-8p6m,Missing rate limit for password resets,,reviewed,medium,,,GHSA-ph6g-6v8w-8p6m,GHSA,CVE-2023-28821,CVE,,2023-04-28T15:30:19Z,2023-05-01T14:00:33Z,2023-05-01T14:00:32Z,,,composer,concrete5/concrete5,< 9.1.0,9.1.0,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,5.3,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,GHSA-fgxj-g7x3-85cq,CVE-2023-28820,https://api.github.com/advisories/GHSA-fgxj-g7x3-85cq,https://github.com/advisories/GHSA-fgxj-g7x3-85cq,Stored cross site scripting in RSS displayer,,reviewed,low,,https://github.com/concretecms/concretecms,GHSA-fgxj-g7x3-85cq,GHSA,CVE-2023-28820,CVE,,2023-04-28T15:30:19Z,2023-05-01T14:00:17Z,2023-05-01T14:00:17Z,,,composer,concrete5/concrete5,< 9.1.0,9.1.0,[],CVSS:3.1/AV:N/AC:H/PR:H/UI:R/S:U/C:L/I:N/A:N,2.0,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,GHSA-xfmj-r86m-j2hr,CVE-2023-28477,https://api.github.com/advisories/GHSA-xfmj-r86m-j2hr,https://github.com/advisories/GHSA-xfmj-r86m-j2hr,Stored cross site scripting on API integration,,reviewed,medium,,,GHSA-xfmj-r86m-j2hr,GHSA,CVE-2023-28477,CVE,,2023-04-28T15:30:19Z,2023-05-01T13:53:50Z,2023-05-01T13:53:49Z,,,composer,concrete5/concrete5,< 9.2.0,9.2.0,[],CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:L/A:N,5.5,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,GHSA-474f-mcjv-pgrm,CVE-2023-28819,https://api.github.com/advisories/GHSA-474f-mcjv-pgrm,https://github.com/advisories/GHSA-474f-mcjv-pgrm,Stored cross site scripting,,reviewed,low,,,GHSA-474f-mcjv-pgrm,GHSA,CVE-2023-28819,CVE,,2023-04-28T15:30:19Z,2023-05-01T13:54:08Z,2023-05-01T13:54:07Z,,,composer,concrete5/concrete5,< 9.1.0,9.1.0,[],CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:U/C:L/I:L/A:N,3.5,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,GHSA-vcpr-hm2m-gjjj,CVE-2023-28475,https://api.github.com/advisories/GHSA-vcpr-hm2m-gjjj,https://github.com/advisories/GHSA-vcpr-hm2m-gjjj,Reflected cross site scripting,,reviewed,medium,,,GHSA-vcpr-hm2m-gjjj,GHSA,CVE-2023-28475,CVE,,2023-04-28T15:30:18Z,2023-05-05T20:34:32Z,2023-05-01T13:45:14Z,,,composer,concrete5/concrete5,< 9.2.0,9.2.0,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,GHSA-2ggc-552c-rmqr,CVE-2023-28476,https://api.github.com/advisories/GHSA-2ggc-552c-rmqr,https://github.com/advisories/GHSA-2ggc-552c-rmqr,Stored cross site scripting on tags,,reviewed,medium,,,GHSA-2ggc-552c-rmqr,GHSA,CVE-2023-28476,CVE,,2023-04-28T15:30:18Z,2023-05-05T20:34:32Z,2023-05-01T13:47:37Z,,,composer,concrete5/concrete5,< 9.2.0,9.2.0,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,GHSA-pj76-75cm-3552,CVE-2023-28473,https://api.github.com/advisories/GHSA-pj76-75cm-3552,https://github.com/advisories/GHSA-pj76-75cm-3552,Authenication bypass,,reviewed,critical,,,GHSA-pj76-75cm-3552,GHSA,CVE-2023-28473,CVE,,2023-04-28T15:30:18Z,2023-05-05T20:34:11Z,2023-05-01T13:44:37Z,,,composer,concrete5/concrete5,< 9.2.0,9.2.0,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CWE-287,Improper Authentication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,GHSA-f55r-8rcv-mqcf,CVE-2023-28472,https://api.github.com/advisories/GHSA-f55r-8rcv-mqcf,https://github.com/advisories/GHSA-f55r-8rcv-mqcf,Missing secure cookie parameters,,reviewed,medium,,,GHSA-f55r-8rcv-mqcf,GHSA,CVE-2023-28472,CVE,,2023-04-28T15:30:18Z,2023-05-05T20:34:01Z,2023-04-28T20:40:05Z,,,composer,concrete5/concrete5,< 9.2.0,9.2.0,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,5.3,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,GHSA-2j26-j953-2rph,CVE-2023-28474,https://api.github.com/advisories/GHSA-2j26-j953-2rph,https://github.com/advisories/GHSA-2j26-j953-2rph,Stored cross site scripting on saved presets,,reviewed,medium,,,GHSA-2j26-j953-2rph,GHSA,CVE-2023-28474,CVE,,2023-04-28T15:30:18Z,2023-05-05T20:34:18Z,2023-05-01T13:44:59Z,,,composer,concrete5/concrete5,< 9.2.0,9.2.0,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,GHSA-9h33-5fxw-r2xv,CVE-2023-28471,https://api.github.com/advisories/GHSA-9h33-5fxw-r2xv,https://github.com/advisories/GHSA-9h33-5fxw-r2xv,Stored cross site scripting via container name,,reviewed,medium,,,GHSA-9h33-5fxw-r2xv,GHSA,CVE-2023-28471,CVE,,2023-04-28T15:30:18Z,2023-05-04T21:45:03Z,2023-05-01T13:44:21Z,,,composer,concrete5/concrete5,< 9.2.0,9.2.0,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,GHSA-6vrj-ph27-qfp3,CVE-2023-30854,https://api.github.com/advisories/GHSA-6vrj-ph27-qfp3,https://github.com/advisories/GHSA-6vrj-ph27-qfp3,Remote code injection in wwbn/avideo,,reviewed,high,https://api.github.com/repos/WWBN/AVideo/security-advisories/GHSA-6vrj-ph27-qfp3,https://github.com/WWBN/AVideo,GHSA-6vrj-ph27-qfp3,GHSA,CVE-2023-30854,CVE,,2023-04-27T23:53:45Z,2023-04-28T20:05:40Z,2023-04-27T23:53:45Z,,,composer,wwbn/avideo,< 12.4,12.4,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,8.8,CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,GHSA-j5c3-r84f-9596,CVE-2023-30852,https://api.github.com/advisories/GHSA-j5c3-r84f-9596,https://github.com/advisories/GHSA-j5c3-r84f-9596,Arbitrary File Read in Admin JS CSS files,,reviewed,medium,https://api.github.com/repos/pimcore/pimcore/security-advisories/GHSA-j5c3-r84f-9596,https://github.com/pimcore/pimcore,GHSA-j5c3-r84f-9596,GHSA,CVE-2023-30852,CVE,,2023-04-27T23:10:03Z,2023-05-09T18:52:33Z,2023-04-27T23:10:03Z,,,composer,pimcore/pimcore,< 10.5.21,10.5.21,[],CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:H/I:N/A:N,4.4,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,GHSA-g93x-fm2w-5pxw,CVE-2023-2340,https://api.github.com/advisories/GHSA-g93x-fm2w-5pxw,https://github.com/advisories/GHSA-g93x-fm2w-5pxw,Cross-site Scripting (XSS) in DataObject columns grid,,reviewed,medium,https://api.github.com/repos/pimcore/pimcore/security-advisories/GHSA-g93x-fm2w-5pxw,https://github.com/pimcore/pimcore,GHSA-g93x-fm2w-5pxw,GHSA,CVE-2023-2340,CVE,,2023-04-27T23:09:36Z,2023-05-04T21:42:58Z,2023-04-27T23:09:36Z,,,composer,pimcore/pimcore,< 10.5.21,10.5.21,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,GHSA-6fvf-x8c6-2f6j,CVE-2023-2339,https://api.github.com/advisories/GHSA-6fvf-x8c6-2f6j,https://github.com/advisories/GHSA-6fvf-x8c6-2f6j,Cross-site Scripting (XSS) in DataObject Any Getter grid operator,,reviewed,medium,https://api.github.com/repos/pimcore/pimcore/security-advisories/GHSA-6fvf-x8c6-2f6j,https://github.com/pimcore/pimcore,GHSA-6fvf-x8c6-2f6j,GHSA,CVE-2023-2339,CVE,,2023-04-27T23:09:21Z,2023-05-04T21:40:13Z,2023-04-27T23:09:21Z,,,composer,pimcore/pimcore,< 10.5.21,10.5.21,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,GHSA-hg77-vx9v-f49x,CVE-2023-2336,https://api.github.com/advisories/GHSA-hg77-vx9v-f49x,https://github.com/advisories/GHSA-hg77-vx9v-f49x,"Path Traversal in Asset ""import from server"" option",,reviewed,medium,https://api.github.com/repos/pimcore/pimcore/security-advisories/GHSA-hg77-vx9v-f49x,https://github.com/pimcore/pimcore,GHSA-hg77-vx9v-f49x,GHSA,CVE-2023-2336,CVE,,2023-04-27T23:09:03Z,2023-05-13T05:00:39Z,2023-04-27T23:09:03Z,,,composer,pimcore/pimcore,< 10.5.21,10.5.21,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,6.5,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,GHSA-r7mm-jx6h-hv7m,CVE-2023-2332,https://api.github.com/advisories/GHSA-r7mm-jx6h-hv7m,https://github.com/advisories/GHSA-r7mm-jx6h-hv7m,Cross-site Scripting (XSS) in Conditions tab of Pricing Rules,,reviewed,medium,https://api.github.com/repos/pimcore/pimcore/security-advisories/GHSA-r7mm-jx6h-hv7m,https://github.com/pimcore/pimcore,GHSA-r7mm-jx6h-hv7m,GHSA,CVE-2023-2332,CVE,,2023-04-27T22:34:22Z,2023-04-29T02:24:36Z,2023-04-27T22:34:22Z,,,composer,pimcore/pimcore,< 10.5.21,10.5.21,[],,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,GHSA-2295-vh28-pphc,CVE-2023-2328,https://api.github.com/advisories/GHSA-2295-vh28-pphc,https://github.com/advisories/GHSA-2295-vh28-pphc,Cross-site Scripting (XSS) in DataObjects QuantityValue Unit Definition,,reviewed,medium,https://api.github.com/repos/pimcore/pimcore/security-advisories/GHSA-2295-vh28-pphc,https://github.com/pimcore/pimcore,GHSA-2295-vh28-pphc,GHSA,CVE-2023-2328,CVE,,2023-04-27T19:37:45Z,2023-05-10T00:39:56Z,2023-04-27T19:37:45Z,,,composer,pimcore/pimcore,< 10.5.21,10.5.21,[],CVSS:3.0/AV:L/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L,5.2,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,GHSA-x9xj-pqmv-8jf7,CVE-2023-2327,https://api.github.com/advisories/GHSA-x9xj-pqmv-8jf7,https://github.com/advisories/GHSA-x9xj-pqmv-8jf7,Cross-site Scripting (XSS) in pimcore via DataObject Class date fields,,reviewed,medium,https://api.github.com/repos/pimcore/pimcore/security-advisories/GHSA-x9xj-pqmv-8jf7,https://github.com/pimcore/pimcore,GHSA-x9xj-pqmv-8jf7,GHSA,CVE-2023-2327,CVE,,2023-04-27T19:37:24Z,2023-05-10T00:43:02Z,2023-04-27T19:37:24Z,,,composer,pimcore/pimcore,< 10.5.21,10.5.21,[],CVSS:3.0/AV:L/AC:L/PR:H/UI:R/S:U/C:L/I:L/A:L,4.0,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,GHSA-cjv6-w5hf-5wr6,CVE-2023-2323,https://api.github.com/advisories/GHSA-cjv6-w5hf-5wr6,https://github.com/advisories/GHSA-cjv6-w5hf-5wr6,Cross-site Scripting (XSS) in Ecommerce Pricing Rules name field,,reviewed,medium,https://api.github.com/repos/pimcore/pimcore/security-advisories/GHSA-cjv6-w5hf-5wr6,https://github.com/pimcore/pimcore,GHSA-cjv6-w5hf-5wr6,GHSA,CVE-2023-2323,CVE,,2023-04-27T19:36:45Z,2023-04-27T19:36:47Z,2023-04-27T19:36:45Z,,,composer,pimcore/pimcore,< 10.5.21,10.5.21,[],CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:C/C:N/I:H/A:N,6.8,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
